 Extracted on 12-Jul-2023 Mark Ohman lab SIO 
Station values of  appendicularia  Day + Night Line 80 and Line 90 All Cruises
Cruise,Station,Line,"Cruise mid-date","Station date","Local time (PST)","Day or Night","Abundance (No. per m2)","Estimated C Biomass (mgC m-2)"
"200801JD","   60.00","   80.00","2008-01-17","2008-01-19",12:35,Day, 2158.51,   17.54
"200801JD","  100.00","   80.00","2008-01-17","2008-01-23",21:51,Night,"30942.90",  746.85
"200801JD","   90.00","   80.00","2008-01-17","2008-01-23",15:19,Day," 8031.56",   85.11
"200801JD","   80.00","   80.00","2008-01-17","2008-01-23","05:54",Night," 3680.62","   34.60"
"200801JD","   70.00","   80.00","2008-01-17","2008-01-23","00:24",Night," 2061.99",   18.23
"200804JD","  120.00","   90.00","2008-03-29","2008-03-28",16:58,Day," 4411.05",   19.29
"200804JD","  110.00","   90.00","2008-03-29","2008-03-29","00:08",Night," 5223.04","   72.03"
"200804JD","  100.00","   90.00","2008-03-29","2008-03-29","05:52",Day,26296.78,  331.21
"200804JD","   90.00","   90.00","2008-03-29","2008-03-29",14:47,Day,24252.81,"  270.70"
"200804JD","   80.00","   90.00","2008-03-29","2008-03-29",21:59,Night, 7541.15,   42.66
"200804JD","   60.00","   90.00","2008-03-29","2008-03-30",12:21,Day,13191.84,   86.37
"200804JD","   70.00","   90.00","2008-03-29","2008-03-30","04:58",Day," 9033.62",   46.25
"200804JD","   45.00","   90.00","2008-03-29","2008-03-31","00:01",Night," 3705.62",   34.98
"200804JD","   37.00","   90.00","2008-03-29","2008-03-31","05:54",Day,"18048.10",  156.73
"200804JD","   35.00","   90.00","2008-03-29","2008-03-31","08:20",Day,"45214.02",  227.58
"200804JD","   30.00","   90.00","2008-03-29","2008-03-31",14:27,Day,"35380.65",  572.38
"200804JD","   28.00","   90.00","2008-03-29","2008-03-31",17:36,Day,21127.62,"  224.80"
"200808NH","  120.00","   90.00","2008-08-22","2008-08-18","00:06",Night,  173.87,"    0.73"
"200808NH","  110.00","   90.00","2008-08-22","2008-08-18","06:59",Day," 3176.08",   29.59
"200808NH","  100.00","   90.00","2008-08-22","2008-08-18",13:38,Day," 2843.08",   15.32
"200808NH","   90.00","   90.00","2008-08-22","2008-08-18",19:53,Night, 1762.17,   17.16
"200808NH","   80.00","   90.00","2008-08-22","2008-08-19","02:29",Night, 2982.13,   14.57
"200808NH","   70.00","   90.00","2008-08-22","2008-08-19","08:18",Day,"  782.00",    2.51
"200808NH","   35.00","   90.00","2008-08-22","2008-08-20",21:26,Night, 9491.46,   44.43
"200808NH","   30.00","   90.00","2008-08-22","2008-08-20","17:20",Day,55818.52,"  334.09"
"200808NH","   28.00","   90.00","2008-08-22","2008-08-20",12:53,Day,48963.51,  228.26
"200808NH","   37.00","   90.00","2008-08-22","2008-08-21","00:57",Night,"26310.76","  114.06"
"200808NH","   90.00","   80.00","2008-08-22","2008-08-27","15:10",Day," 7969.70",   74.53
"200808NH","   70.00","   80.00","2008-08-22","2008-08-27","01:47",Night, 5728.88,   23.32
"200808NH","   80.00","   80.00","2008-08-22","2008-08-27","07:18",Day,11833.47,"   33.05"
