system:index,1995-05-01_score_mean,1995-06-01_score_mean,1995-07-01_score_mean,1995-08-01_score_mean,1995-09-01_score_mean,1996-05-01_score_mean,1996-06-01_score_mean,1996-07-01_score_mean,1996-08-01_score_mean,1996-09-01_score_mean,1997-05-01_score_mean,1997-06-01_score_mean,1997-07-01_score_mean,1997-08-01_score_mean,1997-09-01_score_mean,1998-05-01_score_mean,1998-06-01_score_mean,1998-07-01_score_mean,1998-08-01_score_mean,1998-09-01_score_mean,1999-05-01_score_mean,1999-06-01_score_mean,1999-07-01_score_mean,1999-08-01_score_mean,1999-09-01_score_mean,2000-05-01_score_mean,2000-06-01_score_mean,2000-07-01_score_mean,2000-08-01_score_mean,2000-09-01_score_mean,2001-05-01_score_mean,2001-06-01_score_mean,2001-07-01_score_mean,2001-08-01_score_mean,2001-09-01_score_mean,2002-05-01_score_mean,2002-06-01_score_mean,2002-07-01_score_mean,2002-08-01_score_mean,2002-09-01_score_mean,2003-05-01_score_mean,2003-06-01_score_mean,2003-07-01_score_mean,2003-08-01_score_mean,2003-09-01_score_mean,2004-05-01_score_mean,2004-06-01_score_mean,2004-07-01_score_mean,2004-08-01_score_mean,2004-09-01_score_mean,2005-05-01_score_mean,2005-06-01_score_mean,2005-07-01_score_mean,2005-08-01_score_mean,2005-09-01_score_mean,2006-05-01_score_mean,2006-06-01_score_mean,2006-07-01_score_mean,2006-08-01_score_mean,2006-09-01_score_mean,2007-05-01_score_mean,2007-06-01_score_mean,2007-07-01_score_mean,2007-08-01_score_mean,2007-09-01_score_mean,2008-05-01_score_mean,2008-06-01_score_mean,2008-07-01_score_mean,2008-08-01_score_mean,2008-09-01_score_mean,2009-05-01_score_mean,2009-06-01_score_mean,2009-07-01_score_mean,2009-08-01_score_mean,2009-09-01_score_mean,2010-05-01_score_mean,2010-06-01_score_mean,2010-07-01_score_mean,2010-08-01_score_mean,2010-09-01_score_mean,2011-05-01_score_mean,2011-06-01_score_mean,2011-07-01_score_mean,2011-08-01_score_mean,2011-09-01_score_mean,2012-05-01_score_mean,2012-06-01_score_mean,2012-07-01_score_mean,2012-08-01_score_mean,2012-09-01_score_mean,2013-05-01_score_mean,2013-06-01_score_mean,2013-07-01_score_mean,2013-08-01_score_mean,2013-09-01_score_mean,2014-05-01_score_mean,2014-06-01_score_mean,2014-07-01_score_mean,2014-08-01_score_mean,2014-09-01_score_mean,2015-05-01_score_mean,2015-06-01_score_mean,2015-07-01_score_mean,2015-08-01_score_mean,2015-09-01_score_mean,2016-05-01_score_mean,2016-06-01_score_mean,2016-07-01_score_mean,2016-08-01_score_mean,2016-09-01_score_mean,2017-05-01_score_mean,2017-06-01_score_mean,2017-07-01_score_mean,2017-08-01_score_mean,2017-09-01_score_mean,2018-05-01_score_mean,2018-06-01_score_mean,2018-07-01_score_mean,2018-08-01_score_mean,2018-09-01_score_mean,2019-05-01_score_mean,2019-06-01_score_mean,2019-07-01_score_mean,2019-08-01_score_mean,2019-09-01_score_mean,2020-05-01_score_mean,2020-06-01_score_mean,2020-07-01_score_mean,2020-08-01_score_mean,2020-09-01_score_mean,hotplot,id,.geo
30,-2.054689407,,-0.277851611,-1.445350885,,0.395472825,0.70136112,-0.264596194,0.061927654,,-0.707299232,1.48345983,,1.551460147,,0.440414011,,0.924058557,-0.15452455,,,1.678179741,1.10000658,0.678175926,0.0813943,,,,0.512860715,-0.059405085,-0.299396336,1.044080019,0.314960718,,0.376345068,-1.308382392,0.34027949,0.503000796,-2.792062998,-0.021907605,,0.992879272,-0.527556479,-0.573889732,,,,-0.426195472,-0.605711997,0.912162721,-2.638277292,0.16291438,-0.09026131,-0.139635891,-0.477753639,-0.521666944,0.888005793,-0.091380328,,-0.810102761,1.213840961,1.50740397,0.863401175,0.079314403,,0.087515645,1.695274711,,-0.178991646,-0.033416241,2.123579025,,0.023432592,0.461401582,-0.321690589,0.972575903,0.584842622,0.169218034,0.524456024,-0.089728408,,0.926219523,0.131256938,0.272442043,0.252467334,,0.352421135,,0.892352581,0.191827536,-0.797610998,0.615532994,0.271483153,0.305201024,0.255229056,-1.600057006,0.350600898,0.213729188,0.790015221,1.228834629,-0.34274438,1.673695326,1.464062691,0.942357361,0.586309373,-1.060005188,0.651183248,0.164361656,0.80582422,0.663821459,-0.355914533,-0.418542802,-1.382749438,-0.651529312,-1.217516303,0.058330238,0.652059674,0.124437727,-0.380429178,-0.412546277,0.350117296,1.047314525,0.42476055,0.486344427,0.364968657,-2.154916525,1.026734233,1.232099652,,-0.303753585,2_39,50,"{""type"":""Point"",""coordinates"":[-72.38272795544765,42.387438730473214]}"
31,-2.245388985,,-0.035420671,-1.491489768,,0.514753401,0.297107786,-0.23959823,0.021983974,,-0.879334927,0.913792491,,1.207336664,,0.578762293,,0.165038064,-0.597630918,,,1.445096612,0.828920066,0.588551581,0.541298389,,,,0.558384001,0.235410169,-0.026193922,1.109880447,0.036445145,,0.379343152,-1.162960529,0.411183834,0.3698937,-2.801964045,0.021374529,0.94337517,1.098348498,-0.157274514,0.400735885,,,0.2753658,-0.401134133,-0.108102754,0.359075993,-3.007413626,0.469646007,0.005671542,-0.128384441,-1.082896352,-0.604002357,0.918602705,-0.210680053,,-2.158414125,1.227934957,1.396107197,1.124466777,0.180636212,,-0.0647965,1.604684472,,0.384503126,-2.50E-05,2.202255964,,0.639707088,0.974439442,-0.214630097,1.06667161,0.610274673,0.246920809,0.765338719,0.39712429,-0.584218144,0.904155552,0.52110213,0.496437669,0.854373276,,0.39244312,-0.032967776,1.050955892,0.14213945,-0.894684672,0.4486458,0.225987241,-0.110568181,-0.537146151,-2.738931656,-0.356838018,0.321115822,1.003906727,1.560227752,0.210064039,1.350020289,,0.893731654,-0.308067381,-0.739937603,0.791741669,0.538530767,0.657258511,0.50333488,-0.421387732,,-2.553420067,-1.629868507,-1.850923061,0.397803098,1.221269608,-0.195922628,-0.534524977,,1.135026813,0.609338582,-1.029822707,-0.028211601,-0.231831506,-1.84871757,1.023972988,0.662355423,0.426944435,0.052649569,2_40,51,"{""type"":""Point"",""coordinates"":[-72.3829821242077,42.38687242463944]}"
32,-2.543814182,,-0.390624106,-1.92514205,,0.676774502,0.294405371,-0.468899548,0.104036897,,-1.035586119,0.836553216,,1.341857791,,1.191312194,,-0.035333164,-0.365070701,,,1.294278979,0.665318191,0.729511261,0.519944251,,-5.50020647,,0.338208765,-0.088138238,0.077592753,1.024141312,0.132076874,,0.061636783,-1.366299033,0.031199777,0.499555767,-2.587556601,-0.592551172,0.192412481,1.149750948,0.040648945,,,,0.58712703,-0.203582034,-0.209996864,0.292583138,-2.189409256,0.385751903,0.358595967,0.05243893,-0.495963752,-1.262473226,-0.049052157,-0.202197492,,-1.160377502,1.222226501,1.426717877,0.690125167,0.26722464,0.628015101,-0.270608127,1.793797612,,-0.156574503,-0.293624818,2.121903658,,0.340810865,0.547405601,-0.567721963,1.050507545,0.423656434,-0.202491581,0.505327165,-0.09003634,-1.033528447,,0.341999888,0.567738533,0.492200583,,0.634682417,0.268865675,1.12236762,0.166754887,-0.7779392,0.280700803,-0.213753566,-0.061893065,-0.441028804,-2.968610287,-0.372228801,0.294301778,0.863389194,1.522912979,0.299100161,1.933417559,,0.989981294,0.766954243,-0.731305838,0.910712659,0.74635762,1.215226531,0.805667639,-0.489270538,,-2.559879065,-1.819712758,-2.022477388,0.690097511,1.440843344,0.436600178,0.155748904,,1.703671932,1.088469386,-0.156237528,0.074674971,0.691774189,-1.78722465,0.862196982,0.839913726,0.734162033,-0.465430021,2_41,52,"{""type"":""Point"",""coordinates"":[-72.38449821856588,42.386876883740484]}"
33,-2.606127739,,0.017985305,-2.081891298,-1.049630284,0.463757336,0.781907797,0.204479262,0.051412839,,-0.914428174,1.16380322,,1.726394653,,0.355762482,,,-0.218009308,0.459630162,,1.091385722,0.925062835,0.733255327,0.769339681,,-5.379362583,,0.571316779,-0.063927457,0.149148032,1.540807009,0.97209245,,0.172616005,-0.728399456,0.366351634,1.170479417,-0.831294656,-0.34804365,1.211625695,1.094953418,-0.036671024,0.214067027,,,0.870219052,0.503526807,-0.193799436,0.55537641,-1.910445094,0.853837967,0.450644344,-0.186393693,-0.49309504,-0.561152816,,-0.192576095,,-1.41202271,0.368209749,0.777949452,-0.571211934,-0.485078782,-1.311156273,-0.598577797,1.617437124,,-0.71589154,-0.980157137,,,-0.469125211,-0.830009043,-0.470830917,0.610485613,0.20056051,-0.491977483,0.264879704,-0.00546148,-0.785427392,,0.72195071,1.581263304,0.862223923,,,0.695270121,1.932090044,0.643842936,-0.007950734,0.978681445,1.668546557,1.32213676,1.267879605,-0.917922556,0.954354048,1.221891761,2.223102808,2.33612752,-0.047394093,2.755488634,,0.86738497,1.046463251,-2.214361191,0.593977273,0.533930719,0.782514453,0.509091377,-0.421188414,-0.14280571,-1.316607594,-4.105691433,-0.765197396,-0.08468657,,-0.013607634,-0.580237687,,-0.263086319,0.230768457,-0.069107354,0.216160744,0.481084704,-1.765147924,0.343447238,0.046635319,0.517676115,,2_47,53,"{""type"":""Point"",""coordinates"":[-72.38725840211795,42.38544997140338]}"
34,-2.466205597,,-0.097601518,-1.954156995,,0.658578455,0.635635316,-0.176778927,0.147620425,,-0.790249348,1.575570226,,1.46843791,,0.436589211,,0.756821692,-0.241764247,,,1.97152698,1.122596502,0.459392101,0.187393337,,,,0.356844872,-0.161863655,-0.804207206,1.085375428,0.003389496,,0.168403283,-1.866041064,0.039664172,0.117215306,,-0.721334398,,1.140937924,-0.116623551,-1.061669707,,,0.546713769,0.047901183,-0.278623492,-0.276435614,-2.77353549,0.894545794,0.387584388,0.49789685,-0.302037835,-0.79520911,0.957424223,0.167729735,-3.921422005,-1.116855979,0.97742027,1.44996345,1.759348512,0.288452238,,-0.358039528,1.52182138,,0.092401139,0.041835722,1.904142141,,-0.437263042,0.545824051,-0.131313056,0.734718978,0.484921932,0.099835962,0.590717554,-0.051154353,-0.936209798,0.697401345,0.537240684,1.217653155,0.54076314,,0.42406714,0.1582748,1.464784026,0.2153541,-0.734257042,0.482752889,0.755752146,0.305104673,0.152824238,-2.751518726,0.599511564,0.105401047,0.922466755,0.921982467,0.068696767,,1.391736984,-0.390841246,0.00638656,-0.830507815,0.533919632,0.169693589,0.546472192,0.419592351,-0.563312352,,-1.504272819,-0.582957149,-1.073014736,0.643013895,1.203024864,0.346061677,0.18268764,,1.781787276,1.168438911,0.941511691,0.889286518,0.781259596,-1.759373188,0.931075692,1.264276624,0.826286435,,2_49,54,"{""type"":""Point"",""coordinates"":[-72.37861666427638,42.38574873117396]}"
35,-2.299755096,,-0.515156329,-2.485744715,,0.74188602,0.266430676,-0.662768006,0.25866577,,-1.030485749,0.995431304,,,,0.371995509,,0.274037659,-0.396575242,,,1.576594472,0.833081543,0.711042345,0.592545271,,,0.366897404,-0.010617808,-0.484912217,-1.16855371,0.462797165,-0.293546081,,0.167517737,-2.075564146,-0.009483507,-0.259283453,-3.536168098,-0.47777468,,1.319455266,0.106643662,0.101110868,,,0.121765703,0.131754473,-0.200833142,-0.715298891,-3.022222519,1.011183739,0.69220084,0.832806766,-0.37416935,0.18926248,1.003035665,0.29023841,-4.506976128,-1.753389955,1.495060563,1.798110723,2.31236434,0.653393984,,-0.20872651,-0.1796792,,-0.189831808,-0.177545503,2.300817728,,-0.863037229,0.765171528,-0.254988581,0.905548334,0.521518052,-0.329586923,0.748365402,-0.457558483,-0.657798767,-0.63768214,0.594126642,0.478374481,0.246453658,,0.596735537,0.211580485,1.605069518,0.351227969,-0.445091605,0.76357466,0.865487695,0.431447953,0.119963981,-2.424865246,1.34905827,0.368565291,1.331798315,1.965439439,-0.015764214,,1.679966092,0.254397422,-0.036082651,-0.742425203,0.441008806,-0.132763743,0.439563125,0.057022247,-0.44918564,,-2.0235219,-1.017557502,-1.676965833,0.785743415,1.313861609,-0.139398068,-0.251750976,,0.272928596,1.051746607,0.053078879,0.722087324,0.445477337,-1.927888274,0.869850218,0.934900343,-0.010581891,,2_50,55,"{""type"":""Point"",""coordinates"":[-72.37747959350774,42.38529836196756]}"
36,-4.275065422,0.622134805,0.597811639,-1.496886015,,1.014349818,1.302583575,-0.240308627,0.964291513,,-0.9673599,1.843262315,,,,0.697591722,,0.632646382,0.656195521,1.213499546,-4.938380241,2.083080769,1.390866995,1.544276237,-1.305995107,,1.117046952,-4.846589565,0.811230958,0.112213157,0.052487403,1.736632586,0.667995036,,0.595335186,-1.281180143,0.312209368,1.090733051,,0.436384052,-5.477060795,,0.277911633,-4.345264912,,,0.198778495,-0.08240553,-0.614750922,,-2.919956923,-1.93860209,-1.845176578,-1.844106436,-2.253870249,-0.822145641,0.229871646,-0.267992914,,-1.089887738,-0.110696822,2.055553436,1.891214132,1.193117142,1.152887106,1.2523067,2.657840014,2.516690254,1.697822213,1.600660205,3.139692545,3.83045125,2.835712433,1.497461438,1.14644599,1.670831561,2.65225029,2.168476582,,-0.220474631,0.970737517,2.148193121,0.920554578,1.938590646,0.890414357,,0.981207669,0.606417179,0.164617285,-0.242007911,-0.04599883,,,-0.54935801,-0.840398014,-1.113487482,1.117740512,-0.107700281,0.214906335,0.61769259,-0.249281526,,0.89790839,0.906985104,0.497053176,-0.88575381,0.507425964,0.079711944,0.238835022,0.163848832,-0.769627094,-0.772863925,-1.70411253,,-1.218568563,-0.141403183,0.736776531,0.139698595,0.166002005,-1.606522799,-1.207712054,0.985694349,0.497018784,0.778138876,-1.55726099,-2.201331615,1.874772787,1.169161201,0.577020168,-0.124993891,3_0,56,"{""type"":""Point"",""coordinates"":[-72.3423597136108,42.377419130406125]}"
37,,-1.835791826,-0.899872899,-1.568876147,-1.338303208,0.154401317,1.03224659,-0.658523262,0.486540854,,-1.752480745,1.260951638,,,,0.035678726,,0.256549925,-0.048747811,0.070200644,0.251747668,1.772213578,0.901875913,0.772877991,0.993756473,0.196647912,1.141213417,,0.525895655,0.259755731,0.669087648,1.252707243,0.430256635,,0.728287578,0.496300936,0.011640483,0.094456479,1.344165564,1.530508757,,,0.529926777,-1.483717561,,,0.463206381,0.313383728,-0.141520366,,-1.690002084,1.027968764,0.76466924,0.150092572,0.135784149,0.015246185,1.121960282,0.181853667,,-0.594525158,-0.367866486,1.305711627,1.382893443,0.631610453,0.701291561,-0.800218046,1.887865424,0.598531842,0.075429983,0.177082509,2.741231441,2.244478703,0.575687289,0.255155623,0.468487978,2.757798195,-0.134343281,-0.26498124,-0.463859707,-0.894240558,-0.910551846,-1.009039998,-0.598633885,-0.214627713,-0.746559858,0.376478136,0.730789602,0.059408061,0.459240764,-0.091330141,0.132908106,,,0.583957374,0.43845436,-1.113704324,1.106579185,,0.396081477,1.271616936,-0.189247891,,,1.137804627,1.232759476,-0.409959882,0.563538492,0.449170589,0.569211006,0.301132649,-0.510046482,1.957642555,-0.417303443,,-1.437525511,-0.075555243,-0.270433128,0.404685885,-0.210171312,-0.490607291,1.421996236,0.613989294,0.492922664,-1.1122123,-0.361863971,-0.823324263,1.621638656,0.572317839,0.150211513,-0.454478502,3_4,57,"{""type"":""Point"",""coordinates"":[-72.33245159107005,42.375568603468956]}"
38,,-1.884265661,-0.149988011,-1.153551579,-1.040176988,1.122708797,0.614737153,-0.649118662,0.296404362,0.768815279,-1.146969318,1.071726084,,,,0.395071208,,0.073120326,-0.49691084,0.013084302,-0.3448053,1.480644822,0.619731486,0.907689035,0.618071318,-0.225424662,0.93198514,,0.188297331,-0.465969175,0.63353622,1.584275842,0.621546805,-4.59058857,0.058563944,-0.429913968,0.162469581,0.264228493,,0.101167411,,,-0.041261565,-0.0412146,,,-0.068928607,0.360581458,-0.701707244,,-1.910081267,0.307656586,0.056034196,0.237273037,-0.267723739,-0.421513766,1.024344206,-0.158716455,,-0.526647091,0.012597257,0.64438647,2.059876442,0.964806259,0.745404422,0.635688365,0.768567204,1.19199729,0.506072164,0.73921448,2.797683716,,1.221568227,0.57185936,0.099803679,2.011096478,0.319737822,-0.264318734,0.563058555,-0.383087814,-1.002762079,-1.512371063,0.513303638,,0.252765387,,0.45526436,0.079921737,0.556523323,-0.075745724,-0.154301599,0.689473391,,0.373878896,-0.139648005,-1.828853369,1.470547557,0.791050136,2.070967197,1.350557804,0.090183169,,,0.536176443,-0.437687486,0.14044629,-2.9560709,-2.848115683,-1.604167223,-1.514876366,0.00972122,,-1.685624957,-1.090259075,-1.747760415,0.352784991,-0.017182764,0.197211608,-0.144761339,-0.313521087,0.907833755,0.639041126,0.521051228,1.124870539,0.452170342,0.062607594,1.164599299,1.436258793,0.950530291,,3_14,58,"{""type"":""Point"",""coordinates"":[-72.32988760796432,42.36980744490789]}"
39,,,-0.303228259,-1.401483536,-0.282427877,0.863338828,0.466786236,-0.669475377,0.263606936,0.849448323,-1.746071219,0.847279549,,,,-0.052273359,,0.105057858,-0.536612988,-0.087572336,-0.139609843,1.761272311,0.598973393,0.755013287,0.64320606,0.25733754,1.076595902,,0.337747216,-0.458192319,1.099308848,1.868600607,1.031246305,-3.374340534,-0.03283735,-0.241515771,0.637076199,0.726739466,,0.593592823,,,0.108357154,-0.103149369,,,0.017592164,0.269084603,-0.363377392,,-2.125972271,0.368263602,0.157986313,0.485913336,-0.145313263,-0.306862563,1.079641938,-0.106116451,,-0.442690581,2.026753187,0.778941929,2.225190163,1.088105083,0.943089187,0.805713356,0.795420885,1.216529131,0.442180514,0.865491986,2.876309156,,1.281257749,0.333274215,0.168171003,2.198124409,0.334164053,-0.798983157,0.824515581,-0.38008225,-1.188390136,-1.542090416,0.1170296,,0.127090305,,0.392689556,-0.323396444,0.43928954,-0.308870614,-0.454499304,0.696375608,,0.290910304,-0.497517794,-2.232550859,1.568269253,0.899900973,2.395716667,1.285344124,-0.011667642,,,0.367000431,-0.198094979,0.08461009,-3.38577199,-3.103218317,-1.742889285,-1.707593441,-0.203544334,,-1.690326571,-1.179009438,-1.863694906,0.847766876,0.160893381,0.353844464,-0.060608994,-0.485008717,1.271813273,0.796825588,0.80671674,1.05751276,0.555700958,0.305805236,1.792571664,1.257456541,2.05283761,0.253221631,3_15,59,"{""type"":""Point"",""coordinates"":[-72.32949966617267,42.36970934468472]}"
0000000000000000003a,,-1.126323819,-0.637309611,-0.903987467,-0.225360036,0.693428695,1.233477473,-0.234729141,0.51611656,,-1.524311304,1.19006598,,,,0.810955942,,0.442533046,0.014739416,1.075960279,-1.478219509,1.262813091,0.557722509,1.381203413,0.012238958,-1.923566461,1.306477904,,-0.016377645,-0.63600862,-1.06168437,0.767166972,-0.36664328,,-0.418343872,-1.492648482,-0.987111568,-1.320857644,1.49029386,-0.613006353,,,-0.139973462,-1.94802475,,,0.262236536,-0.16579175,-0.575979054,1.350829601,-1.975270987,0.555844903,0.320358217,0.462222397,0.264692098,-0.104863904,0.832564235,-0.289866179,,-0.509232879,-0.73723805,0.881133139,0.844622254,1.073837996,0.593903899,-0.056476541,0.628383517,1.027217746,0.613822043,0.64988637,2.763188362,2.808064461,0.87834537,-0.053416811,-0.134568647,2.749808788,-0.088627301,-0.249362051,0.351493686,-0.753423572,-1.173115611,-1.185069919,0.143981814,,-0.199949816,-0.155751422,-0.507362962,-0.615265906,-0.153767392,-0.876682997,-0.389155716,,,-0.180865705,-0.195594862,-1.104646564,0.925362349,,-1.863557696,1.034934044,0.274550378,,,0.492966413,0.353143275,-0.075888567,-1.872699142,-1.920106173,-0.996569753,-1.132403612,-0.348866493,-0.867583215,-1.487093806,-1.078636765,-2.702352285,-0.46530804,0.673767269,-0.269475073,-0.490919679,-0.835919023,0.538557649,0.032185733,0.269575715,0.43215695,-0.411800265,0.388429761,1.202521801,1.682818174,0.726201952,-0.465117425,3_16,60,"{""type"":""Point"",""coordinates"":[-72.33077050997291,42.37496216572568]}"
0000000000000000003b,,-1.079735398,-0.465891898,-1.534834623,-0.548755407,0.359365702,0.892134607,-0.739694595,0.40318799,,-1.785274029,0.906050086,,,,0.222481146,,0.180756807,-0.216945723,0.294995904,-0.226741716,1.792330503,0.935177147,0.965670705,0.514674067,-0.701869965,1.506490707,,0.405913889,-0.462985367,-0.599368453,1.615355372,0.253604084,,-0.007431183,-1.319310069,-0.065731287,-0.842867434,1.614871025,-0.112120941,,,-0.007769476,-2.117133379,,,0.10485784,0.384949982,-0.584195018,0.93451947,-1.993707299,0.718093872,0.860743701,0.77754724,0.567752659,0.215272248,1.11737597,0.068626568,,-0.230944499,-0.428148389,1.259145856,1.139664054,1.148975253,0.989361465,0.460762471,1.613728166,0.683531642,0.889888763,0.766781449,3.583990097,2.867210865,0.928796649,0.629618406,-0.46992141,2.717332363,0.383084655,0.135314003,0.038609561,0.129822463,-0.747332752,-1.126705647,-0.194274768,,-0.970962822,0.344512373,-0.011436488,-0.407244921,-0.122439168,-0.57365638,-0.758118749,0.43789345,,0.239961371,-0.078570418,-0.906336606,1.077188253,0.356250107,-1.190134406,0.850634754,-0.787259996,,,0.096468173,0.184757173,-0.166121364,-0.817927718,-1.34024775,-0.791657388,-0.676354289,-0.127799183,-0.705356956,-1.197244287,-0.926507473,-2.560096979,0.107987426,-0.422084898,0.179293901,-0.288408756,-0.259826481,0.198958158,0.615280449,0.516383588,0.656119704,-0.117725112,0.616038263,1.593839765,1.346535921,0.897943258,0.08807195,3_17,61,"{""type"":""Point"",""coordinates"":[-72.3309622513182,42.37444936910454]}"
0000000000000000003c,,-1.138350964,-0.324297458,-2.175271988,-1.18375957,0.217294797,0.523879886,-0.70163238,0.103403628,,-1.74414587,0.800879478,,,,0.263021797,,-0.197402567,-0.452235997,0.381550014,0.136176288,1.471776485,0.768297911,0.567253292,0.804789186,-0.115431003,1.221333027,,0.288450241,-0.256040931,-0.696323395,1.54453814,0.598722219,,0.21637395,-0.734130085,0.233621806,-0.24507007,1.591372728,0.513882399,,,-0.316879392,-1.766612887,,,0.16065529,0.259814084,-0.44622758,1.841217041,-2.207199097,0.813405395,0.79112345,0.948471129,0.839680254,-0.082309403,1.109120607,0.115800455,,-0.12808378,-0.58713007,1.162772655,0.875051677,1.187593937,1.190203547,-0.701017916,1.703926802,0.811410964,0.030211741,0.264848202,2.896487713,2.364161015,0.869403422,0.787613809,-0.017110521,2.348716497,0.133729309,-0.32123515,0.046892118,-1.390185595,-0.558693051,0.098414823,-0.496849418,0.477142453,-0.716584921,1.362067461,0.437504023,-0.347724706,-0.04997696,-0.429224253,-0.347129434,0.820280612,,0.212018818,0.086595915,-0.796645284,1.326774359,0.444957912,1.459249735,1.334508419,-1.238132954,,,0.458194524,0.576127887,-0.589942396,-0.533519804,-1.08995378,-0.76587522,-0.532846272,-0.42948091,0.804149926,-0.163121164,-0.082264937,-1.9662745,0.596192062,2.008258104,0.014432002,-0.651575327,-0.28907451,1.161034346,2.468908072,0.093428336,-0.008301625,-0.436488271,-0.049680881,1.35059154,2.053226709,0.20660685,-0.349226654,3_19,62,"{""type"":""Point"",""coordinates"":[-72.32964235740639,42.373949949786535]}"
0000000000000000003d,,-1.437497854,-0.424573153,-1.014892936,-0.102889396,1.013045669,0.821223855,-0.676708877,0.228665546,0.299458325,-0.940460503,1.540981174,,,,0.434307903,,0.015750915,-0.290555179,-0.139841959,0.323130429,1.796885729,1.27109766,1.025394082,0.926621914,0.333528757,0.798954606,,0.223157287,-0.309249014,0.466022283,1.085138917,0.320400834,,0.734222651,-0.048296221,0.08353778,-0.124112472,1.587972045,1.154723525,,,-0.326991439,-1.865884542,,,0.414218545,0.208233118,-0.146712482,,-1.198865414,0.578087151,0.851558328,1.016542315,0.099057913,0.710397601,1.199265242,0.257089227,,-0.042622015,-0.056833062,1.260976315,1.776728511,1.05761826,1.040510893,-0.405313134,1.565197468,0.954528868,0.709868848,0.625719845,2.866641283,2.514955282,0.490236223,0.729786575,0.460677415,2.418601274,0.457130373,-0.65132004,-0.184877411,-1.343545198,0.191832647,-0.286973864,-0.375116944,,-0.96804285,1.062174559,0.638149202,0.3085621,0.80140084,-0.035764951,-0.295256048,1.141751766,,0.514316082,0.257012695,-0.912782729,0.809702814,0.52603066,-0.210762307,0.690422237,-0.754280269,,,1.150617003,0.902360857,-0.866796792,-0.487847418,-0.797451079,-0.025032332,-0.335421354,-0.37470907,-0.601787746,0.473119587,1.579640627,-1.437341809,-0.044765342,-0.16274856,0.12516816,-0.172575414,1.428566337,0.135526344,0.854042292,0.379956126,0.304477185,-0.162069187,-0.084185079,1.239100099,0.884935975,0.527701139,-0.240960777,3_20,63,"{""type"":""Point"",""coordinates"":[-72.33328098386599,42.374311136971876]}"
0000000000000000003e,,-1.062577128,-0.349130213,-1.082908392,0.631163061,1.135147095,0.52678895,-0.933053851,0.054123979,0.176592663,-1.603173375,0.998669386,,,,0.230186418,,-0.542555094,-0.667146206,-0.079355054,4.059183598,1.12264514,1.348620892,0.65773809,1.993390322,3.866320133,0.272144139,,-0.016870953,-1.260885954,2.17013979,1.395486474,0.240257248,,0.070150867,-0.833449006,-1.043687463,-0.1609644,,-0.20141001,,,0.153307572,-3.680504322,,,0.091431223,0.323328882,-0.174630776,,-2.256201744,0.783203483,0.843814611,1.231918573,0.013087207,0.892864287,1.14214921,0.19829984,,-0.203653648,-0.120041996,1.430479646,1.822655439,1.271347404,0.575800717,0.005274185,1.396094561,1.396018982,1.003557324,0.715091288,2.777657986,2.500776768,0.357605606,0.470452815,0.412430465,2.179776669,0.56596899,-0.994119763,0.185449645,-0.971108377,0.241022602,-0.718185604,-0.087618098,,-0.594839215,0.948819101,0.198602289,-0.145247057,0.420459807,-0.183756933,-0.388654172,0.579448223,,0.3304106,-0.172458485,-1.285188198,0.04612454,0.271711498,-1.09305501,0.921832442,0.414240748,,,1.124722123,1.202862263,-0.5627442,-0.036773153,-0.27110678,-0.014627948,-0.196570665,0.075095557,0.54813087,-0.594490409,0.311623335,-1.846446037,-0.010674646,-0.106430151,0.261696577,-0.042981345,1.196986556,0.27164942,0.445722878,0.449997157,1.098953724,0.08114215,-0.218281448,1.078794599,1.290957928,0.702814341,-0.438744247,3_21,64,"{""type"":""Point"",""coordinates"":[-72.3347078962031,42.37437802348768]}"
0000000000000000003f,,,0.764576018,-1.014642715,1.685488343,1.084052563,0.680106938,-0.572436094,0.502367258,0.649944365,-1.164301038,1.30925262,,,,0.558189929,,0.101736911,-0.276583374,-0.117396474,0.510850906,1.502230525,0.433444381,0.898855507,-0.027301081,2.385896921,0.398269057,,0.105575912,-1.067273378,2.152322531,1.196988225,0.27525422,,-0.21150063,-1.076800108,0.12604548,-1.073366761,-0.232370824,-1.907006383,,,0.138021126,-1.596850991,,,0.256815702,-0.070484757,-0.059484474,,-1.337141395,0.758894145,0.79531014,1.270896196,0.130482078,0.612436593,1.296734214,0.134213775,,-0.711007237,-0.229296833,1.395868778,1.875606537,0.909122169,0.731945992,-0.33934468,1.347254038,0.670757473,0.46784389,0.449574947,2.928591967,2.436760664,0.305269569,0.22715205,-0.071727104,2.661894083,0.395542651,-0.607447326,0.04855562,-1.026205301,0.0051132,-0.42654404,-0.315182298,,-0.94178462,0.825178564,0.738698661,0.184536785,0.58211571,-0.068754382,-0.461212754,0.978995383,,0.478723824,-0.031255506,-1.438589931,0.92272675,0.565294981,-1.365018249,0.512669146,0.373048186,,,1.17279768,1.100745082,-0.649222493,-0.066672958,-0.256648809,0.178292364,-0.18000868,-0.089033976,0.441967815,-0.770486355,0.425915807,-1.655314922,0.241533056,2.974137306,0.170923322,-0.076245114,1.377439618,-0.004830416,3.413700819,0.1347325,0.923974752,-0.528588176,-0.920592785,0.682442248,2.032338619,0.298385739,-0.59269762,3_22,65,"{""type"":""Point"",""coordinates"":[-72.33415050857141,42.373949949786535]}"
